training_state,yellow_state,lane_ids,#of_cars,ratio,avg_ratio,tl_durations,tl_id,action,reward
80,yyyyyyrrrr,"('E6_0', 'E6_1', 'E6_2', 'E6_2', 'E6_3', 'E6_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[0.0, 0.0, 7.8125, 7.8125, 0.0, 0.0, 0.006086397631660952, 0.006086397631660952, 0.0, 0.0]",1.563717279526332,"[47.0, 8.0, 32.0, 8.0]",JM3,"('increase_green', 'JM3')",-1.563717279526332
80,rrrrrryyyy,"('E6_0', 'E6_1', 'E6_2', 'E6_2', 'E6_3', 'E6_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[0.0, 0.0, 7.8125, 7.8125, 0.0, 0.0, 0.006086397631660952, 0.006086397631660952, 0.0, 0.0]",1.563717279526332,"[47.0, 8.0, 32.0, 8.0]",JM3,"('decrease_red', 'JM3')",-1.563717279526332
80,yyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3')","[5, 6, 8, 12]","[0.08160973571503186, 0.09793168285803823, 0.1142536300010446, 0.21218531285908282]",0.12649509035829937,"[43.0, 54.0, 10.0]",JR3,"('increase_green', 'JR3')",-0.12649509035829937
80,yyyyyrrryyyyyrrr,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[51, 51, 3, 0, 0, 26, 26, 26, 3, 3, 2, 1, 1, 34, 34, 0]","[0.17315464679168205, 0.17315464679168205, 0.010185567458334238, 0.0, 0.0, 0.17262992393659965, 0.17262992393659965, 0.17262992393659965, 0.17884395268981304, 0.17884395268981304, 0.1192293017932087, 0.05961465089660435, 0.05961465089660435, 0.18349970640046975, 0.18349970640046975, 0.0]",0.11484565966365501,"[71.0, 56.0, 8.0, 8.0, 36.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.11484565966365501
80,rrrrryygrrrrryyg,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[51, 51, 3, 0, 0, 26, 26, 26, 3, 3, 3, 1, 1, 34, 34, 0]","[0.17315464679168205, 0.17315464679168205, 0.010185567458334238, 0.0, 0.0, 0.17262992393659965, 0.17262992393659965, 0.17262992393659965, 0.17884395268981304, 0.17884395268981304, 0.1192293017932087, 0.05961465089660435, 0.05961465089660435, 0.18349970640046975, 0.18349970640046975, 0.0]",0.11484565966365501,"[71.0, 56.0, 8.0, 8.0, 36.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.11857157534469279
80,rrrrrrryrrrrrrry,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[51, 51, 3, 0, 0, 26, 26, 26, 3, 3, 2, 2, 2, 34, 34, 0]","[0.17315464679168205, 0.17315464679168205, 0.010185567458334238, 0.0, 0.0, 0.17262992393659965, 0.17262992393659965, 0.17262992393659965, 0.17884395268981304, 0.17884395268981304, 0.17884395268981304, 0.05961465089660435, 0.05961465089660435, 0.18349970640046975, 0.18349970640046975, 0.0]",0.11857157534469279,"[71.0, 56.0, 8.0, 8.0, 36.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('decrease_red', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.12229749102573056
81,yyyyy,"('ER0_0', 'ER0_1', 'ER0_2', 'ER0_3')","[5, 2, 0, 0]","[0.07929057139957373, 0.031716228559829494, 0.0, 0.0]",0.027751699989850803,"[52.0, 34.0, 10.0]",J4,"('decrease_green', 'J4')",-0.027751699989850803
81,yyyyy,"('E8_0', 'E8_1', 'E8_2', 'E8_3')","[2, 0, 1, 0]","[0.01084354071966411, 0.0, 0.005421770359832055, 0.0]",0.004066327769874041,"[46.0, 34.0, 10.0]",J6,"('increase_green', 'J6')",-0.004066327769874041
81,rrrrryyyyrrrrGGGg,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 3, 38, 38, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185567458334238, 0.010185567458334238, 0.010185567458334238, 0.010185567458334238, 0.203534210887152, 0.203534210887152, 0.0, 0.010712326888797474]",0.02697194226449638,"[43.0, 28.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('increase_red', 'JM1')",-0.027171659273483324
81,rrrrrrrrrrrrryyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 3, 39, 39, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013580756611112318, 0.013580756611112318, 0.006790378305556159, 0.010185567458334238, 0.203534210887152, 0.203534210887152, 0.0, 0.010712326888797474]",0.027171659273483324,"[43.0, 28.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('increase_green', 'JM1')",-0.02780179614929494
