training_state,yellow_state,lane_ids,#of_cars,ratio,max_ratio,new_max_ratio,tl_durations,tl_id,action,reward
740,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[3, 0, 0, 2, 1, 30, 30, 31, 31]","[0.11314350367716387, 0.0, 0.0, 0.11314350367716387, 0.037714501225721286, 0.6901311249137336, 0.6901311249137336, 0.6901311249137336, 0.6901311249137336]",0.6901311249137336,0.7131354957441914,"[45.0, 3.0, 30.0]",JM2,"('decrease_red', 'JM2')",-2
741,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[3, 1, 0, 0]","[0.07091080995902932, 0.047273873306019544, 0.0, 0.0]",0.07091080995902932,0.07091080995902932,"[45.0, 3.0, 30.0]",J3,"('no_change', 'J3')",1
741,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[4, 4, 0, 0, 0, 26, 26, 26, 26, 5, 5, 9, 0, 0, 25, 25, 6]","[0.050174216027874564, 0.050174216027874564, 0.0, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.35528185693983894, 0.35528185693983894, 0.6395073424917102, 0.0, 0.0, 0.7281906888683916, 0.7281906888683916, 0.17476576532841398]",0.7994260530900892,0.7994260530900892,"[45.0, 3.0, 30.0]",JM0,"('decrease_green', 'JM0')",1
741,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[7, 7, 10, 10, 10, 19, 19, 0, 0, 42, 42, 42, 12, 16, 16, 13, 22]","[0.1610305958132045, 0.1610305958132045, 0.23004370830457788, 0.23004370830457788, 0.23004370830457788, 0.5305533578442779, 0.5305533578442779, 0.0, 0.0, 0.7026544724514834, 0.7026544724514834, 0.7193843408431854, 0.20075842070042382, 0.4779924317864967, 0.4779924317864967, 0.38836885082652856, 0.6572395937064329]",0.7193843408431854,0.7026544724514834,"[45.0, 3.0, 38.0]",JM1,"('increase_green', 'JM1')",1
741,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[3, 2, 0, 0, 1, 31, 31, 33, 33]","[0.11314350367716387, 0.07542900245144257, 0.0, 0.0, 0.037714501225721286, 0.7131354957441914, 0.7131354957441914, 0.7361398665746492, 0.7361398665746492]",0.7361398665746492,0.759144237405107,"[45.0, 3.0, 30.0]",JM2,"('decrease_red', 'JM2')",-2
742,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[4, 1, 0, 0]","[0.07091080995902932, 0.023636936653009772, 0.0, 0.0]",0.07091080995902932,0.09454774661203909,"[45.0, 3.0, 30.0]",J3,"('increase_green', 'J3')",-2
742,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[5, 5, 1, 0, 0, 26, 26, 26, 26, 7, 7, 10, 0, 0, 27, 27, 6]","[0.10034843205574913, 0.10034843205574913, 0.0, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.49739459971577454, 0.49739459971577454, 0.7105637138796779, 0.0, 0.0, 0.7573183164231273, 0.7573183164231273, 0.17476576532841398]",0.7994260530900892,0.7994260530900892,"[45.0, 3.0, 30.0]",JM0,"('decrease_red', 'JM0')",1
742,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[7, 7, 10, 10, 10, 21, 21, 0, 0, 40, 40, 40, 14, 19, 19, 9, 24]","[0.1610305958132045, 0.1610305958132045, 0.23004370830457788, 0.23004370830457788, 0.23004370830457788, 0.5584772187834505, 0.5584772187834505, 0.0, 0.0, 0.6859246040597814, 0.6859246040597814, 0.6691947356680794, 0.2342181574838278, 0.5676160127464648, 0.5676160127464648, 0.26887074287990437, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('increase_green', 'JM1')",1
742,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[3, 1, 0, 1, 0, 32, 32, 32, 32]","[0.11314350367716387, 0.037714501225721286, 0.0, 0.037714501225721286, 0.0, 0.7361398665746492, 0.7361398665746492, 0.759144237405107, 0.759144237405107]",0.759144237405107,0.7361398665746492,"[45.0, 3.0, 30.0]",JM2,"('increase_green', 'JM2')",2
743,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[4, 2, 0, 0]","[0.09454774661203909, 0.047273873306019544, 0.0, 0.0]",0.09454774661203909,0.09454774661203909,"[45.0, 3.0, 30.0]",J3,"('no_change', 'J3')",1
743,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[7, 7, 1, 0, 0, 26, 26, 26, 26, 10, 10, 11, 0, 0, 25, 25, 6]","[0.11707317073170732, 0.11707317073170732, 0.016724738675958188, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.6395073424917102, 0.6395073424917102, 0.7816200852676457, 0.0, 0.0, 0.7573183164231273, 0.7573183164231273, 0.20389339288314964]",0.7994260530900892,0.7994260530900892,"[45.0, 3.0, 30.0]",JM0,"('decrease_green', 'JM0')",1
743,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[6, 6, 9, 9, 9, 21, 21, 1, 1, 38, 38, 40, 14, 19, 19, 11, 24]","[0.13802622498274672, 0.13802622498274672, 0.2070393374741201, 0.2070393374741201, 0.2070393374741201, 0.586401079722623, 0.586401079722623, 0.027923860939172523, 0.027923860939172523, 0.6524648672763774, 0.6524648672763774, 0.6524648672763774, 0.2342181574838278, 0.5377414857598087, 0.5377414857598087, 0.32861979685321646, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('increase_green', 'JM1')",1
743,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[3, 1, 0, 2, 0, 31, 31, 32, 32]","[0.11314350367716387, 0.037714501225721286, 0.0, 0.07542900245144257, 0.0, 0.7131354957441914, 0.7131354957441914, 0.7361398665746492, 0.7361398665746492]",0.7361398665746492,0.7361398665746492,"[45.0, 3.0, 30.0]",JM2,"('no_change', 'JM2')",1
744,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[5, 4, 1, 0]","[0.11818468326504886, 0.07091080995902932, 0.023636936653009772, 0.0]",0.11818468326504886,0.11818468326504886,"[45.0, 3.0, 30.0]",J3,"('increase_green', 'J3')",1
744,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[8, 8, 1, 0, 0, 26, 26, 26, 26, 11, 11, 12, 0, 0, 23, 23, 5]","[0.1337979094076655, 0.1337979094076655, 0.016724738675958188, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7816200852676457, 0.7816200852676457, 0.8526764566556135, 0.0, 0.0, 0.6990630613136559, 0.6990630613136559, 0.14563813777367832]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('increase_green', 'JM0')",1
744,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[3, 3, 8, 8, 8, 22, 22, 2, 2, 36, 36, 40, 15, 19, 19, 12, 24]","[0.09201748332183116, 0.09201748332183116, 0.1840349666436623, 0.1840349666436623, 0.1840349666436623, 0.6143249406617954, 0.6143249406617954, 0.055847721878345045, 0.055847721878345045, 0.6190051304929735, 0.6190051304929735, 0.6859246040597814, 0.2509480258755298, 0.5676160127464648, 0.5676160127464648, 0.3584943238398725, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('no_change', 'JM1')",1
744,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[4, 2, 0, 2, 1, 29, 29, 29, 29]","[0.15085800490288515, 0.037714501225721286, 0.0, 0.07542900245144257, 0.037714501225721286, 0.6901311249137336, 0.6901311249137336, 0.6901311249137336, 0.6901311249137336]",0.6901311249137336,0.6671267540832758,"[45.0, 3.0, 30.0]",JM2,"('increase_green', 'JM2')",2
745,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[6, 5, 5, 0]","[0.14182161991805864, 0.09454774661203909, 0.09454774661203909, 0.0]",0.14182161991805864,0.14182161991805864,"[45.0, 3.0, 30.0]",J3,"('increase_red', 'J3')",1
745,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[9, 9, 1, 1, 1, 26, 26, 26, 26, 12, 12, 12, 0, 0, 21, 21, 3]","[0.1505226480836237, 0.1505226480836237, 0.033449477351916376, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.6408078062041846, 0.6408078062041846, 0.11651051021894265]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('increase_red', 'JM0')",1
745,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[3, 3, 8, 8, 8, 24, 24, 2, 2, 35, 35, 39, 17, 22, 22, 12, 24]","[0.06901311249137336, 0.06901311249137336, 0.1840349666436623, 0.1840349666436623, 0.1840349666436623, 0.642248801600968, 0.642248801600968, 0.055847721878345045, 0.055847721878345045, 0.6022752621012715, 0.6022752621012715, 0.6524648672763774, 0.26767789426723176, 0.6572395937064329, 0.6572395937064329, 0.32861979685321646, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('increase_green', 'JM1')",1
745,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[4, 2, 1, 2, 1, 27, 27, 27, 27]","[0.18857250612860643, 0.037714501225721286, 0.037714501225721286, 0.07542900245144257, 0.037714501225721286, 0.6211180124223603, 0.6211180124223603, 0.644122383252818, 0.644122383252818]",0.644122383252818,0.6211180124223603,"[45.0, 3.0, 30.0]",JM2,"('no_change', 'JM2')",2
746,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[7, 6, 8, 0]","[0.18909549322407818, 0.11818468326504886, 0.1654585565710684, 0.0]",0.18909549322407818,0.18909549322407818,"[45.0, 3.0, 30.0]",J3,"('no_change', 'J3')",1
746,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[9, 9, 1, 1, 1, 26, 26, 26, 26, 12, 12, 12, 0, 0, 18, 18, 3]","[0.1505226480836237, 0.1505226480836237, 0.016724738675958188, 0.016724738675958188, 0.016724738675958188, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.5534249235399776, 0.5534249235399776, 0.08738288266420699]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('no_change', 'JM0')",1
746,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[1, 1, 6, 6, 6, 25, 25, 3, 3, 36, 36, 41, 16, 23, 23, 12, 24]","[0.02300437083045779, 0.02300437083045779, 0.13802622498274672, 0.13802622498274672, 0.13802622498274672, 0.6701726625401405, 0.6701726625401405, 0.08377158281751756, 0.08377158281751756, 0.5855453937095695, 0.5855453937095695, 0.7026544724514834, 0.26767789426723176, 0.687114120693089, 0.687114120693089, 0.3584943238398725, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('increase_red', 'JM1')",1
746,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[6, 2, 1, 2, 1, 24, 24, 25, 25]","[0.22628700735432775, 0.07542900245144257, 0.037714501225721286, 0.07542900245144257, 0.037714501225721286, 0.5521048999309869, 0.5521048999309869, 0.5751092707614447, 0.5751092707614447]",0.5751092707614447,0.5751092707614447,"[45.0, 3.0, 30.0]",JM2,"('decrease_red', 'JM2')",1
747,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[8, 8, 9, 1]","[0.21273242987708793, 0.1654585565710684, 0.21273242987708793, 0.023636936653009772]",0.21273242987708793,0.21273242987708793,"[45.0, 3.0, 30.0]",J3,"('decrease_red', 'J3')",1
747,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[9, 9, 1, 1, 1, 26, 26, 26, 26, 12, 12, 12, 0, 0, 16, 16, 4]","[0.1505226480836237, 0.1505226480836237, 0.016724738675958188, 0.016724738675958188, 0.016724738675958188, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.4660420408757706, 0.4660420408757706, 0.08738288266420699]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('increase_green', 'JM0')",1
747,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 4, 4, 4, 25, 25, 4, 4, 38, 38, 41, 14, 24, 24, 13, 24]","[0.0, 0.0, 0.11502185415228894, 0.11502185415228894, 0.11502185415228894, 0.6980965234793131, 0.6980965234793131, 0.11169544375669009, 0.11169544375669009, 0.6190051304929735, 0.6190051304929735, 0.6859246040597814, 0.2342181574838278, 0.716988647679745, 0.716988647679745, 0.38836885082652856, 0.716988647679745]",0.716988647679745,0.716988647679745,"[45.0, 3.0, 38.0]",JM1,"('no_change', 'JM1')",1
747,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[5, 3, 2, 3, 1, 22, 22, 22, 22]","[0.22628700735432775, 0.07542900245144257, 0.07542900245144257, 0.11314350367716387, 0.037714501225721286, 0.5060961582700714, 0.5060961582700714, 0.5291005291005291, 0.5291005291005291]",0.5291005291005291,0.5060961582700714,"[45.0, 3.0, 30.0]",JM2,"('decrease_red', 'JM2')",2
748,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[9, 9, 9, 4]","[0.21273242987708793, 0.21273242987708793, 0.21273242987708793, 0.07091080995902932]",0.21273242987708793,0.21273242987708793,"[45.0, 3.0, 30.0]",J3,"('decrease_green', 'J3')",1
748,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[9, 9, 1, 1, 1, 26, 26, 26, 26, 12, 12, 12, 0, 0, 15, 15, 3]","[0.1505226480836237, 0.1505226480836237, 0.016724738675958188, 0.016724738675958188, 0.016724738675958188, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.4077867857662993, 0.4077867857662993, 0.11651051021894265]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('decrease_green', 'JM0')",1
748,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 3, 3, 3, 26, 26, 5, 5, 38, 38, 42, 14, 26, 26, 13, 25]","[0.0, 0.0, 0.06901311249137336, 0.06901311249137336, 0.06901311249137336, 0.6980965234793131, 0.6980965234793131, 0.13961930469586262, 0.13961930469586262, 0.6357349988846754, 0.6357349988846754, 0.7026544724514834, 0.2342181574838278, 0.7767377016530571, 0.7767377016530571, 0.38836885082652856, 0.7468631746664011]",0.7767377016530571,0.7767377016530571,"[45.0, 3.0, 38.0]",JM1,"('decrease_green', 'JM1')",1
748,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[4, 3, 2, 3, 0, 20, 20, 20, 20]","[0.15085800490288515, 0.15085800490288515, 0.07542900245144257, 0.15085800490288515, 0.037714501225721286, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575]",0.46008741660915575,0.46008741660915575,"[45.0, 3.0, 30.0]",JM2,"('no_change', 'JM2')",1
749,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[9, 9, 10, 3]","[0.2363693665300977, 0.18909549322407818, 0.2363693665300977, 0.07091080995902932]",0.2363693665300977,0.2363693665300977,"[45.0, 3.0, 30.0]",J3,"('decrease_green', 'J3')",1
749,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[7, 7, 0, 1, 1, 26, 26, 26, 26, 12, 12, 12, 0, 0, 16, 16, 4]","[0.1337979094076655, 0.1337979094076655, 0.0, 0.016724738675958188, 0.016724738675958188, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.4660420408757706, 0.4660420408757706, 0.11651051021894265]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('increase_green', 'JM0')",1
749,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[1, 1, 4, 4, 4, 25, 25, 6, 6, 38, 38, 43, 13, 25, 25, 12, 25]","[0.0, 0.0, 0.09201748332183116, 0.09201748332183116, 0.09201748332183116, 0.6980965234793131, 0.6980965234793131, 0.16754316563503513, 0.16754316563503513, 0.6524648672763774, 0.6524648672763774, 0.7026544724514834, 0.2174882890921258, 0.7468631746664011, 0.7468631746664011, 0.3584943238398725, 0.7468631746664011]",0.7468631746664011,0.7468631746664011,"[45.0, 3.0, 38.0]",JM1,"('increase_red', 'JM1')",1
749,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[2, 2, 1, 3, 1, 20, 20, 20, 20]","[0.07542900245144257, 0.07542900245144257, 0.037714501225721286, 0.11314350367716387, 0.037714501225721286, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575]",0.46008741660915575,0.46008741660915575,"[45.0, 3.0, 30.0]",JM2,"('increase_green', 'JM2')",1
750,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[9, 9, 9, 2]","[0.18909549322407818, 0.21273242987708793, 0.18909549322407818, 0.047273873306019544]",0.21273242987708793,0.21273242987708793,"[45.0, 3.0, 30.0]",J3,"('no_change', 'J3')",1
750,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[6, 6, 0, 0, 0, 26, 26, 26, 26, 11, 11, 12, 0, 0, 18, 18, 4]","[0.11707317073170732, 0.11707317073170732, 0.0, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.8526764566556135, 0.8526764566556135, 0.8526764566556135, 0.0, 0.0, 0.4951696684305063, 0.4951696684305063, 0.11651051021894265]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('decrease_red', 'JM0')",1
750,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[3, 3, 4, 4, 4, 26, 26, 4, 4, 39, 39, 42, 13, 23, 23, 10, 25]","[0.06901311249137336, 0.06901311249137336, 0.09201748332183116, 0.09201748332183116, 0.09201748332183116, 0.7260203844184856, 0.7260203844184856, 0.11169544375669009, 0.11169544375669009, 0.6524648672763774, 0.6524648672763774, 0.7026544724514834, 0.2174882890921258, 0.687114120693089, 0.687114120693089, 0.2987452698665604, 0.7468631746664011]",0.7468631746664011,0.7468631746664011,"[45.0, 3.0, 38.0]",JM1,"('no_change', 'JM1')",1
750,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[2, 0, 0, 1, 1, 20, 20, 20, 20]","[0.07542900245144257, 0.0, 0.0, 0.07542900245144257, 0.037714501225721286, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575, 0.46008741660915575]",0.46008741660915575,0.46008741660915575,"[45.0, 3.0, 30.0]",JM2,"('increase_red', 'JM2')",1
751,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[7, 8, 6, 2]","[0.18909549322407818, 0.21273242987708793, 0.1654585565710684, 0.047273873306019544]",0.21273242987708793,0.18909549322407818,"[45.0, 3.0, 30.0]",J3,"('increase_green', 'J3')",2
751,yyyyyyyyyyyyyyyyy,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[6, 6, 0, 0, 0, 26, 26, 26, 26, 11, 11, 12, 0, 0, 19, 19, 4]","[0.10034843205574913, 0.10034843205574913, 0.0, 0.0, 0.0, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7994260530900892, 0.7816200852676457, 0.7816200852676457, 0.8526764566556135, 0.0, 0.0, 0.5534249235399776, 0.5534249235399776, 0.11651051021894265]",0.8526764566556135,0.8526764566556135,"[45.0, 3.0, 30.0]",JM0,"('increase_green', 'JM0')",1
751,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[4, 4, 4, 4, 4, 25, 25, 3, 3, 40, 40, 43, 12, 21, 21, 8, 24]","[0.09201748332183116, 0.09201748332183116, 0.09201748332183116, 0.09201748332183116, 0.09201748332183116, 0.7260203844184856, 0.7260203844184856, 0.08377158281751756, 0.08377158281751756, 0.6691947356680794, 0.6691947356680794, 0.7026544724514834, 0.2174882890921258, 0.6273650667197769, 0.6273650667197769, 0.23899621589324835, 0.716988647679745]",0.7260203844184856,0.7193843408431854,"[45.0, 3.0, 38.0]",JM1,"('no_change', 'JM1')",1
751,yyyyyyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3', 'ER1_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[4, 0, 0, 1, 1, 22, 22, 20, 20]","[0.11314350367716387, 0.0, 0.0, 0.037714501225721286, 0.037714501225721286, 0.5060961582700714, 0.5060961582700714, 0.46008741660915575, 0.46008741660915575]",0.5060961582700714,0.5060961582700714,"[45.0, 3.0, 30.0]",JM2,"('increase_green', 'JM2')",1
752,yyyy,"('E5_0', 'E5_1', 'E5_2', 'E5_3')","[5, 5, 4, 1]","[0.11818468326504886, 0.14182161991805864, 0.11818468326504886, 0.023636936653009772]",0.14182161991805864,0.11818468326504886,"[45.0, 3.0, 30.0]",J3,"('decrease_red', 'J3')",2
